Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Non-Travel,Travel_Frequently,Travel_Rarely,Departmnet_Human Resources,Departmnet_Research & Development,Departmnet_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,DistanceFromHome_normalized,DailyRate_normalized,HourlyRate_normalized,MonthlyRate_normalized,YearsAtCompany_normalized,YearsInCurrentRole_normalized,YearsSinceLastPromotion_normalized,YearsWithCurrManager_normalized,TotalWorkingYears_normalized,PercentSalaryHike_normalized,MonthlyIncome_normalized
35,0,1370,27,4,4,1,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,1.4069259315473241,-0.8311549653184892,-1.2876505836520202,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,4.123105625617661,4.0,82.96384754819415
30,0,793,16,1,2,1,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,-0.023516055443473325,-1.6184592256604493,-1.475975437291795,3.1622776601683795,0.0,0.0,2.8284271247461903,3.1622776601683795,3.4641016151377544,53.49766350038102
47,0,543,2,4,3,1,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-0.643291613065136,1.038692652993666,-1.5146241945686145,1.0,0.0,0.0,0.0,2.0,3.3166247903554,70.55494312945054
46,0,1277,2,3,3,1,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1.1763694241120657,0.3990079414658235,-1.2251098673313487,3.1622776601683795,2.449489742783178,0.0,1.7320508075688772,3.605551275463989,3.4641016151377544,101.82337649086284
36,1,1456,13,5,2,1,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,1.6201287233691761,1.4815512994360187,-0.7947735226709083,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,4.0,3.605551275463989,78.3198569968051
32,1,964,1,2,1,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.40041042596974397,-1.5692527093890767,-0.3044261985297334,0.0,0.0,0.0,0.0,3.1622776601683795,3.872983346207417,82.06704576137733
23,0,160,4,1,3,0,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,-1.5927877673415234,-0.7327419327757442,-0.20393942961000286,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,1.7320508075688772,3.605551275463989,57.40209055426466
31,0,163,24,1,4,0,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,24,-1.5853504606500635,-1.7660787744745667,-1.074168902548425,2.23606797749979,2.0,1.0,2.0,3.0,4.47213595499958,72.37402849088892
39,0,792,1,3,4,1,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-0.025995157673959976,0.5466274902799411,-0.7482544730031728,3.0,2.8284271247461903,2.23606797749979,2.8284271247461903,3.0,3.872983346207417,80.44874144447506
32,0,371,19,3,4,1,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19,-1.06969719670884,0.6942470390940585,-1.4718997501607851,2.0,1.7320508075688772,0.0,1.4142135623730951,3.1622776601683795,3.605551275463989,98.03060746521976
40,0,611,7,4,2,1,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,-0.47471266139204377,1.0878991692650386,-1.400364413964781,4.58257569495584,2.8284271247461903,3.4641016151377544,2.8284271247461903,4.58257569495584,3.7416573867739413,140.82968437087402
45,0,176,4,3,3,0,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,-1.553122131653737,-0.4867093514188816,-1.08470947271483,2.23606797749979,0.0,0.0,1.7320508075688772,3.0,4.58257569495584,98.77246579892596
30,0,1312,2,4,4,0,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1.2631380021790986,0.5958340065513135,1.7024983611538367,3.0,2.6457513110645907,0.0,2.6457513110645907,3.1622776601683795,4.0,70.48404074682438
24,0,897,10,3,1,1,59,3,1,4,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0.23431057652713835,-0.3390898026047641,-1.7168626008280443,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.7320508075688772,3.7416573867739413,46.314144707637645
30,1,600,8,3,3,0,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,-0.501982785927397,0.005355811294843447,-0.6438325578879842,2.0,1.4142135623730951,1.0,1.4142135623730951,2.449489742783178,3.3166247903554,46.69047011971501
31,0,1003,5,3,1,1,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0.49709541295872334,-0.7327419327757442,0.9317718705862807,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951,2.449489742783178,4.358898943540674,91.35644476444998
27,0,1054,8,3,3,0,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0.6235296267135425,0.05456232756621595,-1.1469691071643975,2.449489742783178,1.4142135623730951,1.0,2.0,2.449489742783178,3.3166247903554,58.69412236331676
29,1,428,9,3,2,0,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,-0.9283883695711009,-0.6835354165043717,0.04453694444605821,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.605551275463989,52.53570214625479
29,0,461,1,3,4,1,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.8465779959650415,0.20218187638033347,1.2292970311500144,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,3.1622776601683795,3.4641016151377544,79.33473388119481
30,0,979,15,2,3,1,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,0.43759695942704374,1.3831382668932737,-1.5775865336959423,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,3.4641016151377544,3.3166247903554,84.49852069711044
34,0,181,2,4,4,1,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,-1.5407266205013037,1.5307578157073911,-1.2265152766868694,2.23606797749979,0.0,1.0,1.4142135623730951,2.449489742783178,3.7416573867739413,54.147945482723536
33,0,1283,2,3,4,0,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1.1912440374949855,-0.19147025379064658,-0.508210555080236,3.3166247903554,2.6457513110645907,1.0,2.6457513110645907,3.605551275463989,3.872983346207417,71.74259543674177
49,0,1313,11,4,4,0,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,1.2656171044095852,0.6942470390940585,-0.8604061395737252,2.23606797749979,1.0,0.0,2.0,2.8284271247461903,3.4641016151377544,67.1341939699882
33,1,211,16,3,1,0,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,-1.466353553586704,0.3990079414658235,-0.5932378210892388,0.0,0.0,0.0,0.0,3.3166247903554,4.47213595499958,92.5418824100742
38,0,594,2,2,3,0,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-0.5168573993103168,0.448214457737196,0.2318780115369685,2.449489742783178,1.0,0.0,2.23606797749979,3.0,3.7416573867739413,49.678969393496885
31,1,1079,16,4,1,1,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0.6855071824757089,0.20218187638033347,0.6589819146797115,1.0,0.0,0.0,0.0,3.1622776601683795,3.605551275463989,90.33825324855468
29,0,590,4,3,4,0,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,-0.5267738082322635,1.235518718079156,-0.6051838006111648,1.0,0.0,0.0,0.0,1.0,3.605551275463989,45.92385001282014
30,0,305,16,3,3,1,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,-1.233317943920959,-0.3882963188761366,-0.728719282961435,2.6457513110645907,0.0,1.0,2.6457513110645907,3.1622776601683795,4.0,72.75987905432498
32,0,953,5,4,2,1,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,0.3731403014343908,-0.043850704976529056,0.47234355226656155,2.6457513110645907,2.6457513110645907,0.0,2.6457513110645907,3.4641016151377544,3.7416573867739413,52.1344415909483
38,0,833,18,3,2,1,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0.0756480337759927,-0.2898832863333916,1.4371570748315272,1.0,0.0,1.0,0.0,3.872983346207417,4.0,76.2299153875957
43,1,807,17,3,3,1,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17,0.011191375783339787,-1.3724266443035866,0.17903461976938992,1.0,0.0,0.0,0.0,2.449489742783178,4.0,49.36598018878993
42,0,855,12,3,2,1,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0.13018828284669903,-0.4375028351475091,-0.7534544876185995,2.23606797749979,1.7320508075688772,0.0,2.0,2.6457513110645907,4.69041575982343,52.592775169218825
55,0,478,2,3,3,1,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,-0.8044332580467684,-0.2898832863333916,0.7718362859280243,1.0,0.0,0.0,0.0,5.830951894845301,3.4641016151377544,137.97825915701358
33,0,775,4,3,4,1,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,-0.06813989559223305,1.1863122018077836,-1.1410663878712106,3.0,2.8284271247461903,1.0,2.6457513110645907,3.3166247903554,3.872983346207417,55.27205442174191
41,0,548,9,4,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,-0.6308961019127028,1.3831382668932737,0.8723230548477549,2.23606797749979,1.7320508075688772,0.0,2.0,2.23606797749979,4.47213595499958,47.843494855622744
34,0,1375,10,3,4,1,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,1.4193214426997576,1.038692652993666,-0.2810964032280897,3.872983346207417,3.7416573867739413,0.0,2.6457513110645907,3.872983346207417,3.7416573867739413,63.25345840347388
53,0,661,1,4,1,0,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.35075754986771124,-0.2898832863333916,1.1236102476148573,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951,5.196152422706632,4.47213595499958,113.86395390991831
43,0,244,2,3,2,1,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-1.3845431799806447,1.5307578157073911,-1.3042344140471647,3.0,2.6457513110645907,1.0,2.8284271247461903,3.1622776601683795,3.605551275463989,59.48949487094339
34,0,511,3,2,4,0,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,-0.7226228844407089,-1.6676657419318217,1.5515573963709128,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,3.4641016151377544,77.64663547121665
21,1,337,7,1,2,1,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,-1.1539866725453862,-1.7168722582031943,-1.3697264900144297,1.0,0.0,1.0,0.0,1.0,3.605551275463989,51.75905717843013
38,0,1153,6,2,4,0,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0.868960747531721,-1.2740136117608418,0.2899214179199737,2.23606797749979,2.0,0.0,2.0,2.23606797749979,3.3166247903554,60.844062980705026
22,1,1294,8,1,3,0,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,1.2185141620303388,0.645040522822686,0.23693748521684305,1.0,0.0,0.0,0.0,1.0,4.123105625617661,48.96937818678118
31,0,196,29,4,1,0,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29,-1.5035400870440039,1.235518718079156,-0.12804732441188466,3.4641016151377544,2.6457513110645907,2.23606797749979,2.6457513110645907,3.605551275463989,3.7416573867739413,73.9459261893446
51,0,942,3,3,1,0,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0.34587017689903765,-0.6343289002329991,1.218615920048057,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.872983346207417,3.3166247903554,114.52510641776327
37,0,589,9,2,2,1,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,-0.5292529104627501,-0.9787745141326066,-0.7748167098225142,2.23606797749979,1.4142135623730951,0.0,1.7320508075688772,2.23606797749979,3.7416573867739413,64.72248450113763
46,0,734,2,4,3,1,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-0.16978308704218573,-0.9787745141326066,-0.013365921001394932,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,4.898979485566356,4.123105625617661,139.02517757586213
36,0,1383,10,3,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1.4391542605436507,1.1863122018077836,1.6353197939599469,3.4641016151377544,2.8284271247461903,2.23606797749979,2.6457513110645907,3.872983346207417,3.605551275463989,91.21951545584969
44,1,429,1,2,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.9259092673406143,1.6291708482501361,-0.4526968855371681,2.23606797749979,1.7320508075688772,1.4142135623730951,1.7320508075688772,2.449489742783178,3.4641016151377544,48.394214530251446
37,0,1239,8,2,3,1,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1.082163539353573,1.137105685536411,-0.20815565767656496,3.1622776601683795,0.0,2.0,2.6457513110645907,4.358898943540674,3.605551275463989,63.80438856379708
35,1,303,27,3,3,1,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,-1.2382761483819322,0.8910731041795485,-0.11539864021219828,3.1622776601683795,2.6457513110645907,2.6457513110645907,2.6457513110645907,3.1622776601683795,4.242640687119285,76.24303246854758
33,0,867,8,4,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0.15993750961253883,1.1863122018077836,-1.1576502182663548,3.1622776601683795,2.8284271247461903,2.6457513110645907,2.449489742783178,3.7416573867739413,4.358898943540674,56.06246516163912
28,0,1181,1,3,3,1,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9383756099853472,0.7926600716368035,-1.2342450281422335,2.23606797749979,1.7320508075688772,0.0,1.7320508075688772,2.23606797749979,3.3166247903554,45.21061822182926
39,0,1253,10,1,3,1,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,1.116870970580386,-0.043850704976529056,-0.8993359787216488,2.0,1.7320508075688772,1.4142135623730951,1.4142135623730951,3.0,4.58257569495584,116.0344776348823
46,0,849,26,2,2,1,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0.11531366946377912,1.5799643319787637,1.5252762414226755,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.449489742783178,3.872983346207417,89.39239341241513
40,0,616,2,2,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-0.4623171502396105,1.6291708482501361,1.5869737121300345,2.0,1.7320508075688772,0.0,1.4142135623730951,2.6457513110645907,4.123105625617661,58.111960903070546
42,0,1128,13,3,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0.8069831917695547,1.432344783164646,-1.2110557737761418,0.0,0.0,0.0,0.0,3.1622776601683795,4.242640687119285,74.41773982055622
35,0,1180,2,2,2,1,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0.9358965077548606,1.1863122018077836,1.4235246040829763,2.6457513110645907,2.6457513110645907,1.0,2.6457513110645907,3.872983346207417,3.7416573867739413,75.90783885739337
38,0,1336,2,3,1,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1.3226364557107781,1.6783773645215088,-1.0096606131300243,3.3166247903554,3.1622776601683795,1.7320508075688772,2.8284271247461903,3.605551275463989,3.605551275463989,50.91168824543142
34,1,234,9,4,4,1,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,-1.409334202285511,1.333931750621901,-1.1390988147734815,2.6457513110645907,1.0,0.0,2.6457513110645907,3.3166247903554,4.123105625617661,73.11634564172364
37,1,370,10,4,4,1,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,-1.0721762989393266,-0.3882963188761366,-1.3099965924047996,3.1622776601683795,1.7320508075688772,0.0,2.8284271247461903,3.1622776601683795,3.872983346207417,64.90762667052309
39,0,766,20,3,3,1,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,-0.0904518156666129,0.841866587908176,0.6851225286923966,1.4142135623730951,1.0,1.4142135623730951,1.4142135623730951,2.6457513110645907,4.242640687119285,64.24173098539609
43,0,343,9,3,1,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,-1.1391120591624662,-0.6835354165043717,1.4988545455388862,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,2.6457513110645907,3.605551275463989,49.37610758251404
41,0,447,5,3,2,1,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,-0.8812854271918545,0.9402796204509211,0.17102378644292188,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951,3.3166247903554,3.4641016151377544,82.8854631404084
41,0,796,4,1,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,-0.016078748752013372,0.743453555365431,1.706855130155951,4.69041575982343,3.7416573867739413,3.605551275463989,2.23606797749979,4.795831523312719,3.605551275463989,102.21056696839129
30,0,1092,10,3,1,0,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0.7177355114720353,-0.09305722124790157,-1.626635320203615,2.6457513110645907,2.6457513110645907,0.0,1.4142135623730951,3.0,3.7416573867739413,98.32090316916337
26,1,920,20,2,4,0,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0.29132992782833134,0.15297536010896096,-1.0433904376625214,2.23606797749979,1.0,1.0,2.0,2.449489742783178,3.3166247903554,46.34652090502587
46,1,261,21,2,4,0,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,21,-1.3423984420623716,0.005355811294843447,-0.48783211942518573,3.0,2.6457513110645907,1.7320508075688772,2.6457513110645907,3.605551275463989,4.69041575982343,94.47751055145346
40,0,1194,1,3,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.9706039389816736,-0.6835354165043717,-0.7382760665789758,2.23606797749979,1.7320508075688772,0.0,1.7320508075688772,3.4641016151377544,4.123105625617661,80.7031597894407
34,0,810,8,2,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0.01862868247479974,1.2847252343505287,1.0983128792154846,3.1622776601683795,2.8284271247461903,2.0,2.8284271247461903,3.1622776601683795,4.58257569495584,82.45604889879213
58,0,350,2,3,2,1,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,-1.1217583435490597,-0.6835354165043717,1.1614157592783643,4.0,3.0,3.7416573867739413,3.7416573867739413,6.082762530298219,4.69041575982343,127.63620176109912
35,0,185,23,4,2,1,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,-1.5308102115793571,1.235518718079156,-0.6488920315678588,2.23606797749979,2.0,0.0,1.7320508075688772,2.449489742783178,4.0,52.009614495783374
47,0,1001,4,3,3,0,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0.49213720849775006,1.2847252343505287,0.6967874263432186,4.69041575982343,3.3166247903554,3.7416573867739413,3.1622776601683795,5.291502622129181,3.4641016151377544,101.65136496870073
